ID,Category,hiragana,katakana,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,,,,,,count,Embedding,<UnBasic>
32626,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32627,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32628,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32629,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32630,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32631,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32632,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32633,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32634,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32635,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32636,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32637,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32638,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32639,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32640,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32641,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32642,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32643,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32644,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32645,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32646,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32647,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32648,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32649,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32650,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32651,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32652,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32653,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32654,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32655,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32656,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32657,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32658,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32659,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32660,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32661,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32662,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32663,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32664,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32665,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32666,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32667,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32668,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32669,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32670,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32671,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32672,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32673,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32674,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32675,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32676,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32677,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32678,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32679,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32680,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32681,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32682,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32683,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32684,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32685,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32686,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32687,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32688,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32689,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32690,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32691,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32692,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32693,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32694,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32695,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32696,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32697,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32698,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32699,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32700,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32701,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32702,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32703,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32704,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32705,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32706,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32707,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32708,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32709,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32710,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32711,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32712,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32713,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32714,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32715,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32716,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32717,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32718,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32719,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32720,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32721,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32722,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32723,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32724,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32725,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32726,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32727,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32728,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32729,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32730,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32731,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32732,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32733,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32734,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32735,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32736,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32737,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32738,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32739,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32740,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32741,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32742,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32743,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32744,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32745,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32746,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32747,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32748,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32749,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32750,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32751,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32752,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32753,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32754,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32755,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32756,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32757,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32758,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32759,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32760,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32761,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32762,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32763,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32764,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32765,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32766,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32767,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32768,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32769,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32770,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32771,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32772,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32773,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32774,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32775,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32776,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32777,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32778,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32779,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32780,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32781,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32782,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32783,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32784,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32785,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32786,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32787,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32788,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32789,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32790,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32791,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32792,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32793,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32794,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32795,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32796,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32797,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32798,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32799,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32800,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32801,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32802,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32803,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32804,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32805,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32806,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32807,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32808,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32809,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32810,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32811,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32812,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32813,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32814,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32815,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32816,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32817,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32818,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32819,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32820,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32821,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32822,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32823,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32824,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32825,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32826,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32827,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32828,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32829,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32830,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32831,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32832,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32833,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32834,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32835,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32836,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32837,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32838,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32839,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32840,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32841,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32842,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32843,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32844,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32845,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32846,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32847,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32848,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32849,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32850,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32851,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32852,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32853,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32854,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32855,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32856,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32857,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32858,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32859,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32860,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32861,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32862,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32863,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32864,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32865,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32866,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32867,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32868,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32869,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32870,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32871,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32872,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32873,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32874,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32875,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32876,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32877,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32878,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32879,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32880,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32881,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32882,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32883,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32884,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32885,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32886,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32887,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32888,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32889,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32890,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32891,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32892,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32893,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32894,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32895,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32896,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32897,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32898,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32899,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32900,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32901,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32902,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32903,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32904,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32905,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32906,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32907,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32908,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32909,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32910,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32911,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32912,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32913,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32914,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32915,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32916,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32917,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32918,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32919,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32920,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32921,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32922,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32923,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32924,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32925,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32926,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32927,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32928,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32929,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32930,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32931,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32932,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32933,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32934,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32935,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32936,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32937,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32938,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32939,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32940,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32941,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32942,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32943,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32944,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32945,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32946,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32947,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32948,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32949,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32950,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32951,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32952,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32953,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32954,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32955,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32956,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32957,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32958,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32959,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32960,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32961,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32962,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32963,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32964,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32965,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32966,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32967,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32968,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32969,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32970,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32971,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32972,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32973,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32974,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32975,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32976,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32977,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32978,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32979,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32980,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32981,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32982,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32983,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32984,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32985,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32986,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32987,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32988,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32989,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32990,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32991,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32992,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32993,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32994,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32995,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32996,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32997,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32998,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
32999,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33000,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33001,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33002,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33003,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33004,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33005,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33006,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33007,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33008,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33009,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33010,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
33011,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
